============================================================
GENERATING AUGMENTED FORGED IMAGES
============================================================
Source: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_images/forged
Output images: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_images/forged_augmented
Output masks: /home/swatson/work/MachineLearning/kaggle/ScientificImageForgeryDetection/train_masks_augmented
Augmentations per image: 3

Found 2751 forged images
  Progress: 0/2751
Error augmenting 10296.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (81, 113)
Error augmenting 3934.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 39341.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (81, 418)
Error augmenting 39388.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (127, 719)
Error augmenting 39625.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 39638.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 39702.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 39719.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (118, 568)
Error augmenting 39903.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 3991.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (586, 460)
Error augmenting 3991.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (586, 460)
Error augmenting 3991.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (460, 586)
Error augmenting 40191.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 40191.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 40351.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (206, 715)
Error augmenting 40351.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (206, 715)
Error augmenting 40354.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (105, 541)
Error augmenting 40491.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (260, 347)
Error augmenting 40519.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 40782.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (370, 123)
Error augmenting 40834.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 40938.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 41081.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (312, 909)
Error augmenting 41081.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (909, 312)
  Progress: 1500/2751
Error augmenting 41171.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (131, 1265)
Error augmenting 41229.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 41585.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 41618.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 41629.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 41930.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (669, 309)
Error augmenting 41930.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (669, 309)
Error augmenting 42118.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 42203.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (518, 125)
Error augmenting 42203.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (125, 518)
Error augmenting 42287.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 42289.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (215, 816)
Error augmenting 42391.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (479, 923)
Error augmenting 42698.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (125, 1267)
Error augmenting 42776.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (364, 375)
Error augmenting 42886.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (158, 899)
Error augmenting 43120.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (1005, 431)
Error augmenting 43222.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 4326.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 43301.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (91, 593)
Error augmenting 43703.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (573, 355)
Error augmenting 43915.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (320, 256)
Error augmenting 44122.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 44171.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (361, 448)
Error augmenting 44171.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (448, 361)
Error augmenting 44187.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (447, 795)
Error augmenting 44231.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (610, 310)
Error augmenting 44420.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 44420.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 44475.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 44600.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 44600.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 44622.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (167, 538)
Error augmenting 44656.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 44778.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (76, 393)
Error augmenting 44928.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 45004.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 45124.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 45133.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 45218.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (69, 517)
Error augmenting 45522.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (106, 460)
Error augmenting 45686.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (437, 132)
Error augmenting 45710.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (907, 242)
Error augmenting 45712.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 45767.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (204, 858)
Error augmenting 45784.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 45866.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (73, 565)
Error augmenting 45913.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 46006.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (233, 1042)
Error augmenting 46243.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (74, 534)
Error augmenting 46309.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (75, 1067)
Error augmenting 46356.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (211, 1189)
Error augmenting 4650.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (170, 579)
Error augmenting 4650.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (170, 579)
Error augmenting 47017.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (66, 319)
Error augmenting 47017.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (66, 319)
Error augmenting 47069.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 47101.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 47261.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (96, 593)
Error augmenting 47513.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (68, 875)
Error augmenting 47513.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (68, 875)
Error augmenting 48147.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 48207.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (157, 1523)
Error augmenting 48275.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 48280.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 48293.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (154, 619)
Error augmenting 48705.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 48730.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (114, 1082)
Error augmenting 48945.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (320, 256)
Error augmenting 4899.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (874, 308)
Error augmenting 49318.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 49721.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 49797.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (158, 436)
Error augmenting 49903.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (1077, 131)
Error augmenting 49921.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (157, 185)
Error augmenting 49969.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 50124.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 50124.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 50229.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (260, 347)
Error augmenting 50280.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (419, 528)
Error augmenting 50294.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 50396.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (451, 349)
Error augmenting 50539.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 50568.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (254, 123)
Error augmenting 50767.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (159, 1306)
Error augmenting 50767.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (159, 1306)
Error augmenting 50968.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 51087.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (560, 107)
Error augmenting 51277.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 5130.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (76, 799)
Error augmenting 51306.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (122, 682)
Error augmenting 51306.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (122, 682)
Error augmenting 51313.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (606, 412)
Error augmenting 51342.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 51771.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (67, 396)
Error augmenting 51831.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (172, 196)
  Progress: 2000/2751
Error augmenting 52192.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (364, 1068)
Error augmenting 52207.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (162, 1134)
Error augmenting 52302.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 5233.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (159, 428)
Error augmenting 52385.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (74, 533)
Error augmenting 52521.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 52524.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (118, 568)
Error augmenting 52666.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 52737.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (198, 411)
Error augmenting 52737.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (198, 411)
Error augmenting 52825.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 52825.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 52848.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (97, 788)
Error augmenting 53495.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 5352.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (90, 466)
Error augmenting 53570.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (279, 516)
Error augmenting 5410.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 54150.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (405, 234)
Error augmenting 54397.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 54439.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 54544.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (69, 807)
Error augmenting 54735.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (123, 612)
Error augmenting 54790.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 54849.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 54950.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 55037.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (441, 260)
Error augmenting 55112.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 55156.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (189, 1131)
Error augmenting 55494.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 5573.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 56127.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (665, 451)
Error augmenting 56173.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 56839.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (79, 775)
Error augmenting 56859.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 569.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (125, 434)
Error augmenting 569.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (125, 434)
Error augmenting 569.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (125, 434)
Error augmenting 57285.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 57324.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (106, 679)
Error augmenting 57342.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 57652.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (1596, 112)
Error augmenting 5792.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 58055.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 58128.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (131, 911)
Error augmenting 58128.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (131, 911)
Error augmenting 58423.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 58493.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (232, 608)
Error augmenting 58545.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (319, 1713)
Error augmenting 58588.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 58692.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (151, 211)
Error augmenting 58697.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 58710.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 58710.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 58723.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 58894.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (134, 457)
Error augmenting 59000.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (67, 449)
Error augmenting 59320.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (1021, 343)
Error augmenting 59381.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 5939.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 59467.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (106, 616)
Error augmenting 59531.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 60033.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (163, 930)
Error augmenting 60057.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (151, 477)
Error augmenting 6006.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (287, 274)
Error augmenting 6006.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (274, 287)
Error augmenting 6030.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 60319.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 60501.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 60954.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (222, 1401)
Error augmenting 610.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (185, 497)
Error augmenting 61072.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 61078.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (318, 338)
Error augmenting 61212.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (398, 265)
Error augmenting 61338.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 61540.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 61741.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (475, 1413)
Error augmenting 6187.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (163, 1382)
Error augmenting 61903.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 61946.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 62519.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (123, 435)
Error augmenting 62733.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 63117.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 63282.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (404, 447)
  Progress: 2500/2751
Error augmenting 63425.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (238, 683)
Error augmenting 63689.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (72, 641)
Error augmenting 63839.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (415, 477)
Error augmenting 64006.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 64098.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 64120.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 64120.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 64134.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 64391.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 6454.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (352, 491)
Error augmenting 6454.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (352, 491)
Error augmenting 64750.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (104, 615)
Error augmenting 64750.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (615, 104)
Error augmenting 64881.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 6516.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 6516.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 65214.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 6596.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (80, 552)
Error augmenting 6658.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (109, 678)
Error augmenting 6676.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 6800.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 6800.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (360, 360)
Error augmenting 6857.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 6857.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 320)
Error augmenting 6932.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 6999.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (468, 532)
Error augmenting 7179.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 7282.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (76, 393)
Error augmenting 752.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (74, 426)
Error augmenting 7712.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (204, 1867)
Error augmenting 8169.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 8266.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 8266.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 8268.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (113, 582)
Error augmenting 8517.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 8711.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 8733.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (763, 251)
Error augmenting 8807.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 8807.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 8886.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (121, 495)
Error augmenting 899.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (100, 1071)
Error augmenting 9042.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (137, 777)
Error augmenting 9045.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (256, 256)
Error augmenting 9096.png (aug 0): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (97, 901)
Error augmenting 9218.png (aug 2): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (180, 507)
Error augmenting 9732.png (aug 1): Crop size (height, width) exceeds image dimensions (height, width): (480, 480) vs (152, 713)
